label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,sample,type,x_std,y_std,z_std,r,theta,rotation
8507,81.39662447257383,853.3291139240506,700.2320675105485,871.0,1.8975131299337316,5682.981012658228,22972.459915611813,mCherryi_1,mCherry RNAi,0.17758357756502519,-0.6890706161380518,27.59247701027418,0.7115857229074144,-1.3185701201502715,-95
8508,82.54363089267804,872.4974924774323,310.3049147442327,1244.0,1.6571215644332538,5250.480441323972,20402.723169508525,mCherryi_1,mCherry RNAi,-0.6569108963636378,-0.6088056085908122,17.36474457571282,0.8956428946923586,-2.3941825745686405,-95
8509,82.82057716436637,872.228356336261,438.7038895859473,1226.0,1.3274342043128493,5309.013801756587,23978.583437892095,mCherryi_1,mCherry RNAi,-0.3840997071762099,-0.6474570170276369,21.42773881567564,0.7528168262938707,-2.1062330466575614,-95
8510,83.10325203252033,880.9008130081301,414.1463414634146,1679.0,1.452617202366901,7312.2975609756095,33112.16016260163,mCherryi_1,mCherry RNAi,-0.4390649058304884,-0.657513185511883,21.04429766275318,0.7906336576783963,-2.1595595748681684,-95
8511,81.8432122370937,881.4560229445507,511.22370936902485,1349.0,1.3869147112723046,5444.445506692161,20905.660611854684,mCherryi_1,mCherry RNAi,-0.2329577716676492,-0.6883055470279191,22.65252954139973,0.7266593764961404,-1.897145780684893,-95
8512,81.71129032258065,883.883064516129,606.6338709677419,1659.0,1.4662377226502923,8882.773387096775,29127.29435483871,mCherryi_1,mCherry RNAi,-0.03106116200428033,-0.7223534834038667,25.35180427835789,0.7230209891633551,-1.613769801616857,-95
8513,83.3538781163435,886.1793628808864,530.6558171745153,1866.0,1.3399467723769862,24512.43213296399,27443.774238227146,mCherryi_1,mCherry RNAi,-0.19328812541709284,-0.7037683591442748,24.767647120039726,0.729828885945109,-1.8388346662106707,-95
8514,82.7025641025641,892.08,778.1917948717949,1238.0,1.481978738845581,6662.513846153846,27436.08512820513,mCherryi_1,mCherry RNAi,0.33066646378566866,-0.7913085071002054,31.459173066169868,0.8576184837570111,-1.1749777615351913,-95
8515,81.50932684509327,895.5085158150852,394.49553933495537,1564.0,1.5635031193298798,5372.904298459043,29395.384428223846,mCherryi_1,mCherry RNAi,-0.4853987919909202,-0.6811280446750956,18.96991187431182,0.836389502868827,-2.1899549446715643,-95
8516,82.45726055612771,893.6848609680742,342.1513903192585,1217.0,1.5609930525748499,5043.694129763131,22494.525231719876,mCherryi_1,mCherry RNAi,-0.5960588266089386,-0.6614322470862939,18.360866913836077,0.8903812342272545,-2.304254064562768,-95
