label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,x_std,y_std,z_std,rotation,D_threshold,kn_threshold,ey_threshold,type,with_ey_kn
104,9.920454545454545,364.60765550239233,693.2667464114833,2362.0,1.4921020474468452,11959.63995215311,19059.260167464116,27392.268540669855,Vsx1_1,-0.334535391444028,0.5944429385920675,-34.48088004551262,130,22500,30000,25000,Vsx OE,False
105,7.540958268933539,382.4884080370943,706.5780525502319,765.0,1.3928622851551486,11545.406491499227,18875.559505409583,24942.49459041731,Vsx1_1,-0.37602198725541824,0.56255945458731,-37.3235354921472,130,22500,30000,25000,Vsx OE,False
106,8.65347721822542,456.7673860911271,843.5539568345324,1593.0,1.3698453362633913,16515.845323741007,16727.47122302158,24261.54196642686,Vsx1_1,-0.7246460020592314,0.491647404169949,-35.484001509161544,130,22500,30000,25000,Vsx OE,False
107,9.851183765501691,562.3348365276212,840.4148816234498,1519.0,1.8355586841013114,7360.595264937993,14765.276211950395,26052.763246899663,Vsx1_1,-0.7922675799508558,0.23801276962037088,-39.720957059117474,130,22500,30000,25000,Vsx OE,False
108,10.536633663366336,572.919801980198,853.9772277227722,1794.0,1.6934903995667496,6943.887128712871,14706.871287128713,26180.81683168317,Vsx1_1,-0.829043828921628,0.22322608122859844,-39.12766064907638,130,22500,30000,25000,Vsx OE,False
109,13.002304147465438,296.4746543778802,732.84178187404,1999.0,1.3681959519982987,14765.249615975423,31204.274193548386,28678.97311827957,Vsx1_1,-0.3719749394600861,0.7866020875962345,-26.670614208135277,130,22500,30000,25000,Vsx OE,True
110,7.357558139534884,297.4796511627907,639.4360465116279,880.0,1.4475834092487394,10823.184593023256,18591.136627906977,25313.36046511628,Vsx1_1,-0.1708473906800121,0.7128321657083649,-35.4103022366389,130,22500,30000,25000,Vsx OE,False
111,10.504945054945056,338.95054945054943,774.006043956044,3124.0,1.7360583206913571,13931.027472527472,22869.23186813187,27074.767582417582,Vsx1_1,-0.4910573370621596,0.7177799591819423,-29.961859529951845,130,22500,30000,25000,Vsx OE,False
112,8.074448529411764,350.1764705882353,748.3584558823529,1381.0,1.4899596438358875,11169.931985294117,19268.459558823528,27863.081801470587,Vsx1_1,-0.44358487493317067,0.6716137926033634,-33.79341589247485,130,22500,30000,25000,Vsx OE,False
113,8.384615384615385,368.70919324577864,773.8836772983115,1378.0,1.3619591971796128,10839.053470919325,17126.151031894933,26311.69981238274,Vsx1_1,-0.5118551277692414,0.6472296174234651,-33.584792666354986,130,22500,30000,25000,Vsx OE,False
