label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
98,24.40135135135135,558.3655405405406,348.4121621621622,1783.0,1.1374954771842396,2745.3743243243243,mCherryi_2_b2,mCherry RNAi,0.3537446660873369,0.1400310448309523,-57.19747899005428,0.3804523390671815,0.376926657820845,70
99,23.71036315323295,608.3179805137289,280.8396811337467,1440.0,1.3006003934368222,2078.3976970770595,mCherryi_2_b2,mCherry RNAi,0.5417276785078138,0.26121250444808064,-54.92361489344789,0.6014157049342025,0.44929362281651136,70
100,23.162454873646208,647.4324909747293,297.9191335740072,1871.0,1.2729039839847396,2223.0483754512634,mCherryi_2_b2,mCherry RNAi,0.500485609145259,0.36428171855773384,-55.03866821292401,0.6190210137280292,0.6291780186300423,70
101,22.901170351105332,659.7002600780235,300.6066319895969,1917.0,1.3013858742616464,2653.2392717815346,mCherryi_2_b2,mCherry RNAi,0.4947438515541962,0.3963011236645049,-55.09210663050972,0.6338975147990641,0.6753643123414286,70
102,23.58246138515197,656.2177379172895,361.9103139013453,2507.0,1.3091584466310753,2224.9975087194816,mCherryi_2_b2,mCherry RNAi,0.32922351559401464,0.3944310725300795,-56.14508552937188,0.5137742638526294,0.8752641395013536,70
103,22.538509316770185,702.1739130434783,332.8919254658385,1875.0,1.2427075825042833,2698.125465838509,mCherryi_2_b2,mCherry RNAi,0.41295215041690914,0.5098145240198495,-55.35563768319722,0.6560795130436061,0.8899846719350479,70
104,22.541125541125542,743.3023088023089,385.87012987012986,1668.0,1.3204130782087478,2561.6219336219337,mCherryi_2_b2,mCherry RNAi,0.2752588506904998,0.6222506498062372,-55.843251729758144,0.6804140695692141,1.154313890049037,70
105,23.6836191602602,424.3583678296866,291.6510940272028,2046.0,1.3753428446823284,2688.318746303962,mCherryi_2_b2,mCherry RNAi,0.49051562307629015,-0.21273641012139977,-59.44387869198588,0.5346609735835051,-0.4092161174083372,70
106,24.615592435353147,486.2883056734851,348.348514087225,3072.0,1.325920455050829,2196.772288691625,mCherryi_2_b2,mCherry RNAi,0.3452384882584203,-0.04618196743562264,-58.62795684458141,0.34831363437451646,-0.13297888194255286,70
107,24.069298245614036,617.978947368421,291.4035087719298,1449.0,1.2788669375566848,2549.2184210526316,mCherryi_2_b2,mCherry RNAi,0.5144201057084816,0.28738369059551117,-54.62930828916162,0.5892515852990315,0.5094643147091087,70
108,23.751971326164874,656.7741935483871,274.9935483870968,1711.0,1.2746837945966412,2172.8551971326165,mCherryi_2_b2,mCherry RNAi,0.5632872110989569,0.38570154008098734,-53.61749363011846,0.6826845246587081,0.6004062398446954,70
109,23.41487603305785,656.2082644628099,333.5702479338843,821.0,1.3127970149130577,1562.4545454545455,mCherryi_2_b2,mCherry RNAi,0.4055361569106479,0.3911040051073895,-55.54801632444213,0.5634020920913398,0.7672838704863011,70
110,23.108191653786708,769.1792890262751,396.33771251931995,1507.0,1.5067158110614727,1711.2349304482225,mCherryi_2_b2,mCherry RNAi,0.25014334546829553,0.6902889924037812,-54.96796010267677,0.734214264582144,1.223139989443392,70
111,24.95486111111111,773.1236111111111,450.9888888888889,1719.0,1.331496553915489,2546.3944444444446,mCherryi_2_b2,mCherry RNAi,0.10333837260448586,0.7067617735725571,-54.507133872336716,0.7142765737695519,1.425611238677813,70
112,25.43220338983051,619.153312788906,305.94144838212634,1823.0,1.2992691305545356,2901.2064714946073,mCherryi_2_b2,mCherry RNAi,0.47531730324338684,0.29204018137838883,-53.63274287623649,0.5578655808544636,0.5509484937845247,70
113,25.498106060606062,660.250946969697,311.79450757575756,1319.0,1.2466904814615338,2087.1382575757575,mCherryi_2_b2,mCherry RNAi,0.46449251711965767,0.39888602745666746,-52.786124831889815,0.6122608605490937,0.7095558217364228,70
114,23.98986975397974,674.6859623733719,330.5123010130246,1021.0,1.4845229968503233,1950.8581765557165,mCherryi_2_b2,mCherry RNAi,0.4159462414548367,0.4384470395555986,-54.4688167155562,0.6043567508313893,0.811727488458663,70
115,26.93006224826071,693.6536067374589,406.47345294763824,3575.0,1.3352005389185444,2245.3734895642624,mCherryi_2_b2,mCherry RNAi,0.2134903576347691,0.49615811356775774,-53.14706301370603,0.5401398027012428,1.1644561277740066,70
116,23.681528662420384,704.3678343949044,368.92356687898086,792.0,1.489757389083121,1560.3216560509554,mCherryi_2_b2,mCherry RNAi,0.3161200696927424,0.5196289326764292,-55.13554786390257,0.6082319673751038,1.0242543820589403,70
117,24.746688741721854,725.8824503311258,359.0082781456954,1553.0,1.520805112177516,2871.657284768212,mCherryi_2_b2,mCherry RNAi,0.3453204197101314,0.5739883133333243,-53.31207498534588,0.6698572804053232,1.0291896089772226,70
118,26.92620865139949,388.5706106870229,289.7824427480916,2045.0,1.453411015803212,2704.2080152671756,mCherryi_2_b2,mCherry RNAi,0.4910014883256777,-0.3055847670660239,-56.97031156028175,0.5783290684383993,-0.5567060942266532,70
