label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,x_std,y_std,z_std,rotation,D_threshold,kn_threshold,ey_threshold,type,with_ey_kn
98,11.974683544303797,336.60644418872266,556.1714614499425,1501.0,1.280580266065656,25332.60414269275,29778.264672036825,27973.747986191025,LacZ_2,-0.2517316026926685,-0.6162457940912529,-24.915706908081948,80,22500,30000,25000,LacZ OE,False
99,12.45839874411303,344.8744113029827,414.2142857142857,1704.0,1.3996383817596822,18024.73233908948,23788.981161695447,26998.389324960754,LacZ_2,0.22452367275323715,-0.6082276087383027,-24.61318992092951,80,22500,30000,25000,LacZ OE,False
100,12.502083333333333,355.8020833333333,743.9875,705.0,1.2772278738600749,13479.425,27594.485416666666,30513.616666666665,LacZ_2,-0.8775746621291702,-0.5205544388965955,-24.479874976294433,80,22500,30000,25000,LacZ OE,False
101,13.873856209150327,365.3764705882353,351.2124183006536,1972.0,1.2421401059034152,20906.656209150326,24345.66209150327,28075.818300653595,LacZ_2,0.4382744869609103,-0.5452705436088932,-23.46324272556823,80,22500,30000,25000,LacZ OE,False
102,11.203862660944205,599.1566523605151,385.08583690987126,681.0,1.3230445131980666,17296.778969957082,39378.178111587986,28665.92703862661,LacZ_2,0.3579563654472089,0.2839845364627276,-28.681178788419423,80,22500,30000,25000,LacZ OE,True
103,12.658031088082902,672.4652849740933,396.49948186528496,1236.0,1.1879193914491573,19090.924352331607,25834.713989637305,34087.974093264245,LacZ_2,0.3301293370953322,0.5442283496895384,-28.0256278459034,80,22500,30000,25000,LacZ OE,False
104,11.523809523809524,760.75,520.9761904761905,1731.0,1.4159162745516705,21041.05238095238,25772.65,30062.64523809524,LacZ_2,-0.07397497139930398,0.874025709006826,-30.051011107366474,80,22500,30000,25000,LacZ OE,False
105,12.012847965738757,771.0856531049251,477.6852248394004,1209.0,1.3985611857403661,30782.3426124197,36444.516059957175,30923.69807280514,LacZ_2,0.07236899439449318,0.9040373035499458,-29.703143566609768,80,22500,30000,25000,LacZ OE,True
106,12.738805970149254,287.36660447761193,421.19869402985074,1507.0,1.3498937857071587,19609.672574626864,33843.77145522388,26420.597014925374,LacZ_2,0.19301892962955902,-0.8099489755754401,-23.69624699304805,80,22500,30000,25000,LacZ OE,True
107,14.41882876204596,308.68124536693847,726.0459599703485,2088.0,1.3517630249183128,13605.39362490734,27354.059303187547,29030.141586360267,LacZ_2,-0.8241856928401566,-0.6893022893541518,-22.056717558408845,80,22500,30000,25000,LacZ OE,False
