label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,bsh_num,x_std,y_std,z_std,r,theta,rotation
961,40.76194539249147,585.8216723549488,819.9035836177475,1562.0,1.466781396426479,19623.10324232082,mCherryi_3,mCherry RNAi,932,0.6219559813642519,-0.022411184428841158,-14.97121990289235,0.6223596258934806,-0.03601781001922489,-75
962,39.060843373493974,591.6253012048193,658.1222891566265,1938.0,1.412471778134399,14632.392168674698,mCherryi_3,mCherry RNAi,932,0.24690812021101438,-0.10985596495819705,-7.297205790810246,0.2702442466788763,-0.41862679612293546,-75
963,38.73946360153257,597.2980842911877,884.7938697318008,1549.0,1.3726316480957326,17986.224521072796,mCherryi_3,mCherry RNAi,932,0.7781599865680981,-0.02080615691144716,-20.47103019501582,0.7784380905769491,-0.02673126514023538,-75
964,38.88636363636363,597.6051136363636,832.0795454545455,523.0,1.4888141164568143,21775.051136363636,mCherryi_3,mCherry RNAi,932,0.6553418837265539,-0.04542924656750891,-17.3025662018715,0.6569146070913324,-0.06921072385749744,-75
965,38.62921348314607,619.1558988764045,822.685393258427,1131.0,1.3356842773191937,12480.29073033708,mCherryi_3,mCherry RNAi,932,0.6429341628650911,-0.10164233070782247,-16.58775923384688,0.6509189666700101,-0.15679370327057113,-75
966,39.91772575250836,632.1070234113712,857.6113712374582,1826.0,1.467330327528834,22826.361204013378,mCherryi_3,mCherry RNAi,932,0.7303030912318718,-0.11692632046313645,-17.038786801622038,0.7396041978517129,-0.15875916698129103,-75
967,39.58103448275862,652.5948275862069,740.4310344827586,1445.0,1.3003264397901315,13285.897413793104,mCherryi_3,mCherry RNAi,932,0.46597059321388423,-0.21944051389605423,-10.258615574794579,0.5150560482889833,-0.4401240733230227,-75
968,39.880898876404494,655.923595505618,784.2168539325843,1283.0,1.6112385807235845,13422.11797752809,mCherryi_3,mCherry RNAi,932,0.5696252880988986,-0.2075931633464171,-12.397129898155418,0.6062737750471526,-0.34947893284140463,-75
969,39.08435072142064,675.9889012208657,761.3174250832409,1376.0,1.65117130313988,15800.992230854607,mCherryi_3,mCherry RNAi,932,0.5249875432691964,-0.2663882142814956,-11.478045999236484,0.5887058699349875,-0.46956451233068636,-75
970,37.82885085574572,699.2347188264059,860.320293398533,632.0,1.6443537771297083,10442.506112469438,mCherryi_3,mCherry RNAi,932,0.7660748426107125,-0.27762692679073686,-17.926723634494678,0.8148296600887188,-0.3476802192077417,-75
