label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,r,theta,rotation
36,20.165122615803813,835.808174386921,592.5929155313352,2202.0,1.3828281016893333,163.31607629427793,189.67193460490464,460.891553133515,Vsx_enhNB3_1,enhNB3,-0.2833776492926693,0.7141568531842766,-58.71476366536628,0.7683247380298954,1.9485412968715226,125
37,24.066178810054087,123.64333439389118,304.5466115176583,4432.0,1.5234736834845293,193.92777601018136,714.2771237671014,1137.5908367801464,Vsx_enhNB3_1,enhNB3,0.7477224636741016,-0.7003091854859339,-47.19474922596372,1.0244617308415382,-0.7526665964818879,125
38,20.143550624133148,250.29334257975034,321.85852981969487,1664.0,1.313637924503856,742.0832177531207,1259.610263522885,1967.509708737864,Vsx_enhNB3_1,enhNB3,0.6389101396943133,-0.42962696388393484,-52.07119659562314,0.7699256423190065,-0.591986975341949,125
39,19.99507631708518,764.8050221565732,785.4185130477597,2398.0,1.4937379053664033,160.78778926637125,159.75824716888232,459.3008370260955,Vsx_enhNB3_1,enhNB3,-0.6669895095395759,0.447984989275932,-60.74366487847971,0.8034709431288732,2.550146445943982,125
40,19.649350649350648,780.989010989011,797.1988011988012,1407.0,1.613036206539381,140.67032967032966,143.73326673326673,420.1978021978022,Vsx_enhNB3_1,enhNB3,-0.7019066638844977,0.4771703522156754,-61.32437707718325,0.8487428997282375,2.544538931366278,125
41,20.24320241691843,121.39577039274924,321.84138972809666,1593.0,1.5752196789134076,124.58308157099698,531.8685800604229,651.9070996978852,Vsx_enhNB3_1,enhNB3,0.7111198561924272,-0.7150808040831103,-51.20850396024379,1.0084800475167002,-0.788175428769102,125
42,25.497202797202796,142.9223776223776,230.87482517482516,4305.0,1.8767696906827025,131.06853146853146,475.656993006993,1133.5153846153846,Vsx_enhNB3_1,enhNB3,0.8986417216979647,-0.6159878806131791,-45.00719171385363,1.0894943841243967,-0.6009045039019992,125
43,21.357876712328768,503.04195205479454,754.5145547945206,1451.0,1.5137128804210456,160.7097602739726,201.46575342465752,441.9743150684931,Vsx_enhNB3_1,enhNB3,-0.45260381838265484,-0.11426519857608453,-57.466540118942376,0.4668048329014935,-2.894298298056044,125
44,21.77859778597786,123.58671586715867,279.19280442804427,1283.0,1.2495555647482277,103.0479704797048,444.5138376383764,649.9861623616237,Vsx_enhNB3_1,enhNB3,0.8034887934964556,-0.6861274710535681,-49.18212843124061,1.056581822581079,-0.706774296169776,125
45,21.330939557151407,186.49311789347695,305.6792339916218,1990.0,1.6640746048327082,518.4865350089767,975.1867145421903,2087.5050867743867,Vsx_enhNB3_1,enhNB3,0.7101235399673602,-0.5617757333626374,-50.31509663283938,0.905465303924399,-0.669287906162184,125
46,23.2525320729237,214.9399054692775,271.8588791357191,1911.0,1.3187055723042358,271.3612424037812,1045.6536124240379,2265.203916272789,Vsx_enhNB3_1,enhNB3,0.7683958981665147,-0.4796590569196598,-48.1622905315692,0.9058173475950779,-0.5580484926097653,125
47,23.457025920873125,800.6507503410642,601.8194633924511,2867.0,1.519904599162131,202.24511141427922,205.94724874943157,581.0536607548886,Vsx_enhNB3_1,enhNB3,-0.28404604171842707,0.6311044419774297,-55.32413012693158,0.6920801763520967,1.9937148743570003,125
48,25.3984375,155.86953125,308.5234375,1990.0,1.8033316503378765,200.57421875,809.51796875,1658.24296875,Vsx_enhNB3_1,enhNB3,0.7209070584186881,-0.6311770050827719,-46.100333057550785,0.958170860871454,-0.7191310779184845,125
49,22.787485242030698,160.43683589138135,279.89256198347107,1142.0,1.5089752114043742,146.28217237308147,730.1700118063754,769.689492325856,Vsx_enhNB3_1,enhNB3,0.7812889717317808,-0.604905812385657,-48.39968774463503,0.9880908355043351,-0.658835590336302,125
50,21.753945480631277,251.2410329985653,282.80344332855094,1656.0,1.3811718669456963,277.3909612625538,781.7058823529412,978.2682926829268,Vsx_enhNB3_1,enhNB3,0.7240830237509392,-0.4054564241222369,-50.00494326087423,0.8298741694656453,-0.5104567080409359,125
51,21.89860396767083,454.23365172667155,804.0205731080088,1646.0,1.4877097979454816,215.42174871418075,175.47759000734754,450.39970609845705,Vsx_enhNB3_1,enhNB3,-0.5339869747493902,-0.2503203381868325,-57.222132409580794,0.5897477095436455,-2.7032346854012714,125
52,26.798999687402315,743.7564864020006,796.834635823695,3898.0,1.3185602068837536,169.15661144107534,143.6502031884964,380.3844951547359,Vsx_enhNB3_1,enhNB3,-0.6804683357495306,0.3949646960261841,-53.95069738330553,0.7867873073866862,2.615686654583823,125
53,22.096650192202087,789.7677100494234,745.3399231191653,2107.0,1.3676541863274456,155.78693025809994,160.0626029654036,479.84019769357496,Vsx_enhNB3_1,enhNB3,-0.5930307373919286,0.5259218720146226,-58.31630479212875,0.7926406947381516,2.4160974523370853,125
54,22.887179487179488,187.21923076923076,238.46025641025642,1013.0,1.4933846674790248,152.55641025641026,666.6217948717949,549.4141025641026,Vsx_enhNB3_1,enhNB3,0.8572596696370594,-0.5221870885593228,-47.968801746293785,1.0037796056128567,-0.5471095376706485,125
55,27.604577240940877,197.07883026064843,267.0133502860776,4276.0,1.7657871508727707,435.02034329307054,958.632549268913,1514.1182453909726,Vsx_enhNB3_1,enhNB3,0.7889086747976335,-0.5164501252055345,-43.64764816501081,0.9429197362425767,-0.5796292394273025,125
