label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
131,19.24388539482879,307.5157232704403,802.9692522711391,1710.0,1.5204652726041474,38942.044025157236,Ezi_4,E(z) RNAi,0.6352265116672533,0.46213497528129777,-36.77196496921206,-85,2000
132,19.054954204829308,312.5503746877602,848.0258118234805,1474.0,1.4700002654586404,56579.28892589509,Ezi_4,E(z) RNAi,0.7316637446267933,0.4419526551402626,-36.17835220364637,-85,2000
133,19.46923076923077,351.05,848.6461538461539,1634.0,1.4537946818368268,57506.18230769231,Ezi_4,E(z) RNAi,0.7262547420790175,0.352361670043966,-35.904337143300715,-85,2000
134,21.32456140350877,573.917091114884,853.9346349745331,4512.0,1.7187180680966947,63064.44340690436,Ezi_4,E(z) RNAi,0.6986303129405851,-0.16658014512879127,-34.830638654150526,-85,2000
135,20.30825116761806,604.8671510119357,922.3705241307732,2392.0,1.5928616285974597,56555.123508043594,Ezi_4,E(z) RNAi,0.8410611979017641,-0.2513859569812422,-34.74977207579119,-85,2000
136,20.691137566137566,615.2142857142857,883.9477513227513,3974.0,1.7995115911963213,62587.87566137566,Ezi_4,E(z) RNAi,0.7562537335231174,-0.26820047678151926,-35.091763224951656,-85,2000
137,20.692940370116517,627.162440027416,903.4372858122001,1869.0,1.4446360913252014,50847.88348183688,Ezi_4,E(z) RNAi,0.7962564936617305,-0.2996369902444104,-34.78986048935032,-85,2000
138,18.533333333333335,676.5120567375886,900.3446808510638,1010.0,1.6786928878615117,21824.71914893617,Ezi_4,E(z) RNAi,0.7810319009039803,-0.4137290506891067,-37.19803708148382,-85,2000
139,20.69894982497083,160.84014002333723,296.97257876312716,1998.0,1.2516492343106236,20828.577596266045,Ezi_4,E(z) RNAi,-0.4319999112646885,0.8982624328792417,-43.750879001421396,-85,2000
140,20.19270346117867,166.3292797006548,310.9064546304958,1365.0,1.328620197254786,18529.17773620206,Ezi_4,E(z) RNAi,-0.40284650587625026,0.8828853767836413,-44.030493604067686,-85,2000
141,20.02314814814815,195.99272486772486,439.58862433862436,1832.0,1.4102372802664966,29846.723544973545,Ezi_4,E(z) RNAi,-0.13010773094150507,0.7897218088741766,-42.02519582342438,-85,2000
142,21.328195247270394,195.51380860629416,285.39627488760436,1973.0,1.3388253705240842,27772.958895311498,Ezi_4,E(z) RNAi,-0.46308980427650637,0.8198579289966526,-43.46407829758117,-85,2000
143,20.810519217801755,200.12474713418746,251.5502360080917,1938.0,1.5674206168099107,27573.24814565071,Ezi_4,E(z) RNAi,-0.5369743676001872,0.8155176458269333,-44.60245390742914,-85,2000
144,19.73263157894737,219.58877192982456,499.9782456140351,1645.0,1.2670809878244338,34344.84140350877,Ezi_4,E(z) RNAi,-0.00379705264364516,0.7235171916489451,-41.333041570230904,-85,2000
145,23.063015753938483,239.33833458364592,786.15903975994,1738.0,1.3268478872255192,31794.755438859716,Ezi_4,E(z) RNAi,0.6106937825149683,0.6237197548826094,-32.98497494018734,-85,2000
146,20.912512716174973,246.55442522889115,816.7873855544252,1265.0,1.4179559837822824,29064.28382502543,Ezi_4,E(z) RNAi,0.6756652070158813,0.6011956612742964,-34.61809024699747,-85,2000
147,19.437125748502993,252.16167664670658,717.8196107784431,1584.0,1.769208425325663,25857.46631736527,Ezi_4,E(z) RNAi,0.4609981685192792,0.606806356523226,-37.87750800921444,-85,2000
148,20.006912442396313,252.86866359447004,787.9400921658986,1163.0,1.4787692279388953,26751.951612903227,Ezi_4,E(z) RNAi,0.6122939386775181,0.5919580671779217,-36.062007581264155,-85,2000
149,20.844082211197733,272.5875265768958,770.2019844082212,1785.0,1.4902495714135309,35626.07654145996,Ezi_4,E(z) RNAi,0.5705032341091221,0.5494669304282707,-35.618288805068474,-85,2000
150,19.324569356300998,288.2466001813237,727.6881233000906,1405.0,1.7080452975008606,30925.45965548504,Ezi_4,E(z) RNAi,0.476005663125463,0.5210888926953281,-37.95607698647305,-85,2000
151,21.659776055124894,285.5211024978467,775.4409991386735,1453.0,1.4715532110512153,36270.17657192076,Ezi_4,E(z) RNAi,0.5795244491288869,0.5184186556834589,-34.76025030329098,-85,2000
152,18.7375,341.99204545454546,747.7022727272728,1187.0,1.4661405520059325,31437.889772727274,Ezi_4,E(z) RNAi,0.5098552753054324,0.3924215523644645,-38.39779994051503,-85,2000
153,19.757731958762886,561.840206185567,909.339175257732,2411.0,1.5093588720982545,62082.979896907214,Ezi_4,E(z) RNAi,0.8204627466839858,-0.14893615967482932,-35.36321640235849,-85,2000
154,19.8749248346362,569.2411304870716,892.6452194828623,1951.0,1.3681672095235042,60685.688514732414,Ezi_4,E(z) RNAi,0.7831094009928039,-0.1629932620695671,-35.57237360909617,-85,2000
155,19.54640522875817,576.3313725490196,823.521568627451,1860.0,1.5801605508255603,59605.205882352944,Ezi_4,E(z) RNAi,0.6325935481522857,-0.16645453592638082,-37.15952717121675,-85,2000
156,21.013736263736263,580.6098901098901,908.0071428571429,2284.0,1.3818861824326163,61470.2478021978,Ezi_4,E(z) RNAi,0.814254418232496,-0.1923127227146948,-34.20487269192103,-85,2000
157,20.52747252747253,196.80533751962324,367.7425431711146,1546.0,1.4278509404550626,24493.578492935634,Ezi_4,E(z) RNAi,-0.285438129933435,0.8013572839780838,-42.80345975877033,-85,2000
158,21.162688442211056,203.11180904522612,237.46670854271358,2018.0,1.4674498017064974,22493.07851758794,Ezi_4,E(z) RNAi,-0.5679272104592958,0.8112253688987277,-44.5128527482959,-85,2000
159,23.039631988676575,205.3722576079264,266.6072186836518,1762.0,1.2991064926107132,27377.920736022646,Ezi_4,E(z) RNAi,-0.5054601840464887,0.8004748697143387,-42.126216598111384,-85,2000
160,22.189082723691616,201.47833427124368,332.8193584693303,2145.0,1.2954116772428979,29283.76195835678,Ezi_4,E(z) RNAi,-0.3617452157509511,0.7970629887138159,-41.78233523139741,-85,2000
