label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,pca_x,pca_y,pca_z,sample,condition,in_plane,inROI,TE,RFP
1042,100.14161849710983,315.4248554913295,271.1859344894027,1378.0,1.6422099387764109,844.0443159922929,1623.5597302504816,999.7562620423893,-0.8619536754476961,0.7428724960194286,4.0134553474148476,CantonS_2,CantonS,True,True,True,False
404,50.829471733086194,644.9258572752549,704.6153846153846,1455.0,1.471868794552866,1231.6913809082484,1018.5940685820204,1446.4782205746062,-0.8265125511584743,-0.4734854999436451,-17.096564153315512,CantonS_3,CantonS,True,True,True,True
407,49.36981934112646,702.951115834219,640.6291179596175,1350.0,1.5466289665956776,1483.3241232731136,1777.5334750265674,617.7045696068013,-0.5762592588877622,-0.69996084036496,-14.061127810200311,CantonS_3,CantonS,True,True,True,True
427,50.106963388370424,637.9928212491027,688.9526202440775,1885.0,1.7793539235104945,1057.1751615218952,827.8628858578608,1005.456568557071,-0.7640379882012771,-0.44761491529376074,-16.95162055607331,CantonS_3,CantonS,True,True,True,True
429,49.63814180929096,651.0207823960881,679.4217603911981,1053.0,1.3234492525999222,1387.3973105134473,831.5794621026895,1081.4156479217604,-0.7269369606785518,-0.4982318249061275,-16.701966890338333,CantonS_3,CantonS,True,True,True,True
431,51.00148957298908,663.9458788480636,670.2323733862959,2858.0,1.6477371078907757,1435.745283018868,1012.1022840119166,1704.1996027805362,-0.6916164204868042,-0.5483526455161312,-14.645266631027674,CantonS_3,CantonS,True,True,True,True
434,50.05212510024058,677.7257417802726,652.4731355252607,1741.0,1.927161592054953,1505.654370489174,1300.150761828388,1417.5260625501203,-0.6219054816106713,-0.6022898990036725,-14.371699541238215,CantonS_3,CantonS,True,True,True,True
442,50.350746268656714,321.78805970149256,647.0089552238805,953.0,1.5564521310341537,913.2791044776119,1079.737313432836,931.0029850746268,-0.5813433781336265,0.766947333072689,-17.677786095537904,CantonS_3,CantonS,True,True,True,False
446,52.734939759036145,352.8773274917853,704.3598028477546,2328.0,1.4444105348392042,997.3499452354874,805.0498357064622,929.1243154435925,-0.8103432315515997,0.6502640279252739,-18.406349377614326,CantonS_3,CantonS,True,True,True,False
491,51.89565217391304,711.9144927536232,629.1666666666666,2074.0,1.6219474479499514,1442.3492753623188,1468.0753623188407,277.563768115942,-0.5320155092112957,-0.7348977298805663,-10.751086531607804,CantonS_3,CantonS,True,True,False,True
499,52.612631578947365,344.6442105263158,647.3150877192983,1934.0,1.7535280857187625,1043.8905263157894,1047.1950877192983,1270.178947368421,-0.5843136426334895,0.6791249882242487,-15.18601027371393,CantonS_3,CantonS,True,True,True,True
516,53.54805575935436,688.1173881144534,663.560528246515,1924.0,1.558330746794956,1459.490095377843,993.7153338224505,1654.95597945708,-0.6671331028158819,-0.6415667873974964,-11.434820413953421,CantonS_3,CantonS,True,True,True,True
545,55.32622601279318,645.2338308457712,688.683724235963,2633.0,1.9298841790141172,1392.6723525230989,1224.2864250177684,1494.457000710732,-0.764603193277504,-0.4752505903934743,-11.64594364632201,CantonS_3,CantonS,True,True,True,True
555,53.63259668508287,315.41160220994476,648.3701657458563,832.0,1.8259561202834187,1013.4613259668508,1524.8839779005525,1141.4502762430939,-0.5871654397623916,0.7916977734717127,-14.55447262550505,CantonS_3,CantonS,True,True,True,True
556,55.442608695652176,356.73304347826087,720.1791304347826,1563.0,1.7123921701369251,1301.0982608695651,1121.4460869565216,1063.6008695652174,-0.8737445146722651,0.6363317980954293,-16.61327956675203,CantonS_3,CantonS,True,True,True,True
572,55.552311435523116,702.5766423357665,650.9651257096513,1607.0,1.5941834482136876,1407.9643146796432,837.0908353609084,916.4079480940795,-0.6185792905079757,-0.6977290073125342,-8.516460940350008,CantonS_3,CantonS,True,True,True,True
573,56.19556451612903,706.1216397849462,668.255376344086,2181.0,1.9032227152196437,1459.33938172043,892.3487903225806,704.453629032258,-0.687289129946534,-0.7104873141020218,-8.875902978068147,CantonS_3,CantonS,True,True,True,True
577,56.24466891133558,350.3468013468013,652.6172839506173,1152.0,1.6506861439917604,1211.7227833894501,1369.0112233445566,1239.8406285072952,-0.6064477419649374,0.6576106724775815,-11.816894616419784,CantonS_3,CantonS,True,True,True,True
589,56.5099052540913,652.8406546080964,710.4082687338502,1561.0,1.5844701798420837,1447.2713178294573,1462.2282515073214,1278.2325581395348,-0.8511923326549788,-0.5033939052348284,-11.687980226075833,CantonS_3,CantonS,True,True,True,True
599,56.815463917525776,314.05670103092785,641.0319587628866,1380.0,1.8849504257024747,1266.801030927835,1618.5103092783504,566.8618556701031,-0.5588340464777629,0.7966942779436196,-10.950871656034689,CantonS_3,CantonS,True,True,True,True
601,55.590308370044056,314.8480176211454,658.6211453744494,663.0,1.589727133010343,1065.7422907488988,1754.112334801762,1883.9625550660794,-0.6281343171932071,0.7944605280997787,-13.223640544256334,CantonS_3,CantonS,True,True,True,True
620,58.251528384279474,650.574672489083,676.5528384279476,1668.0,1.8965611461256464,1430.4794759825327,868.9379912663755,789.3528384279476,-0.7176177507767665,-0.49626428028109904,-7.936978044697739,CantonS_3,CantonS,True,True,True,True
623,57.71387696709585,692.6466380543634,695.6552217453504,1176.0,1.447780589760437,1516.5994277539342,1152.0829756795422,1483.3662374821174,-0.7952715914281114,-0.6572220629668544,-9.15846600455954,CantonS_3,CantonS,True,True,True,True
627,58.22644628099174,713.700826446281,632.6545454545454,1541.0,1.3902079511465908,1470.0479338842974,1630.490082644628,285.8,-0.5474081510582856,-0.7413104275634383,-4.622345838469261,CantonS_3,CantonS,True,True,False,True
632,58.82899366643209,321.4982406755806,649.4229415904293,2231.0,1.5002057185592514,1365.231527093596,2380.206896551724,806.4574243490499,-0.5928895174235265,0.7685676989104607,-9.363922457268966,CantonS_3,CantonS,True,True,True,True
637,59.60294985250737,337.8548672566372,665.07197640118,2724.0,1.6108583510868189,1298.8283185840708,854.3941002949853,1000.2554572271387,-0.6558257821656998,0.7064409178319553,-9.352559899214004,CantonS_3,CantonS,True,True,True,True
645,58.915682967959526,696.7655986509275,682.3204047217538,918.0,1.5687009305914337,1488.9848229342326,1271.0118043844857,1255.681281618887,-0.7430504475418335,-0.6736723446496746,-7.110806391902393,CantonS_3,CantonS,True,True,True,True
647,58.9061135371179,711.8267831149927,661.8449781659389,2438.0,1.7027912785047086,1497.128093158661,1220.9257641921397,880.4133915574963,-0.6628914518590097,-0.7326305833225408,-5.721565990017304,CantonS_3,CantonS,True,True,True,True
654,61.961309523809526,720.8318452380952,672.9717261904761,1517.0,1.6560505673572843,1447.4315476190477,1295.5997023809523,549.3690476190476,-0.7080957399193417,-0.7665906439363335,-3.242285684659656,CantonS_3,CantonS,True,True,True,True
670,57.692,641.718,711.242,855.0,1.7712812974131102,1478.442,818.262,687.716,-0.8541755613722323,-0.46050383838735676,-10.681183845793349,CantonS_3,CantonS,True,True,True,True
692,60.77953410981697,653.4717138103161,697.2520798668885,1515.0,1.566864468826806,1523.5091514143094,1802.5657237936773,1309.8202995008319,-0.8002207114710814,-0.5062756745637897,-6.627538807449131,CantonS_3,CantonS,True,True,True,True
693,60.35360556038228,661.8227628149435,685.7193744569939,1486.0,1.5428334857541373,1480.1198957428323,804.0304083405734,806.2875760208515,-0.7549643806873996,-0.5389945546994135,-6.266264694260521,CantonS_3,CantonS,True,True,True,True
697,62.29394277220364,697.2396878483835,661.2679301374953,4768.0,1.7020783024189232,1501.1010776662952,831.6488294314381,831.6525455221107,-0.6606357429749301,-0.6763798714317797,-2.4665384770133656,CantonS_3,CantonS,True,True,True,True
709,63.173102529960055,369.9334221038615,723.6205059920106,2222.0,1.6314683660367726,1436.2862849533956,1253.8568575233023,1136.4773635153128,-0.8898963435578623,0.5860643233966569,-8.958540963707076,CantonS_3,CantonS,True,True,True,True
724,60.19946091644205,641.9865229110512,692.6469002695418,511.0,1.5680454582109518,1387.867924528302,1207.3692722371968,2046.4851752021564,-0.7812594548724704,-0.46233902604741184,-7.056258142167728,CantonS_3,CantonS,True,True,True,True
726,63.18694362017804,646.5727002967359,719.5600890207716,2423.0,1.976769027266169,1461.15059347181,1467.6973293768547,983.9955489614243,-0.8886325501271288,-0.47852234687580286,-5.64354187726255,CantonS_3,CantonS,True,True,True,True
748,61.59370078740157,637.6299212598425,700.3070866141733,1058.0,1.6126146676065656,1375.7748031496062,1258.1669291338583,1068.4566929133857,-0.8116473023813159,-0.44513573470750045,-6.173819824043317,CantonS_3,CantonS,True,True,True,True
749,62.501937984496124,690.2848837209302,683.4612403100775,896.0,1.6973020394363434,1561.9748062015503,1019.3197674418604,1256.4631782945737,-0.7480679524489252,-0.648517755768552,-3.671546954150422,CantonS_3,CantonS,True,True,True,True
751,61.68050847457627,710.378813559322,641.8364406779662,1597.0,1.6660710191442119,1469.1754237288135,866.8966101694915,474.0050847457627,-0.584358204760579,-0.7279189418305771,-1.7641017340119305,CantonS_3,CantonS,True,True,False,True
760,64.56294416243655,332.4269035532995,648.4852791878172,2703.0,1.4588957000695406,1400.0289340101524,1246.8182741116752,590.3649746192893,-0.5911298992569778,0.7267340415769599,-3.46352304245595,CantonS_3,CantonS,True,True,True,True
787,65.28898678414097,364.47136563876654,696.1568281938326,1502.0,1.7872818690276708,1482.4942731277533,1284.9594713656388,778.1259911894273,-0.7815135405310616,0.6058230581547259,-5.25399998365468,CantonS_3,CantonS,True,True,True,True
795,63.90479651162791,654.7819767441861,676.3931686046511,1774.0,1.7825400844207036,1364.3670058139535,1574.3648255813953,898.859011627907,-0.718555900515402,-0.5122024230918256,-2.2382047772005116,CantonS_3,CantonS,True,True,True,True
806,64.67003676470588,738.0652573529412,640.3189338235294,1487.0,1.4156244835065723,1459.4963235294117,965.921875,230.82996323529412,-0.5805488969603303,-0.8343828512929818,1.6170876786731512,CantonS_3,CantonS,True,True,False,True
813,64.3931544865865,317.63459759481964,656.7049028677151,1462.0,1.7640679869743432,1417.013876040703,1811.8131359851989,505.90656799259943,-0.6227999654019718,0.7840456694079623,-4.291166400169569,CantonS_3,CantonS,True,True,True,True
817,65.47067557535263,354.8025241276912,719.4164810690423,1718.0,1.4381022889703323,1418.532293986637,1186.5501113585747,467.76317743132887,-0.8730108333021268,0.6441789512263663,-6.57943578187292,CantonS_3,CantonS,True,True,False,True
827,66.74410609037328,642.5766208251473,693.9847740667976,2582.0,1.6955032106066568,1364.8320235756385,1966.4002946954813,1083.3737721021612,-0.7881376829666963,-0.4642453287836581,-0.5978813481309224,CantonS_3,CantonS,True,True,True,True
853,66.79975124378109,654.7089552238806,704.3470149253732,2455.0,1.711528183888955,1456.5491293532339,1468.5323383084576,680.5876865671642,-0.8297727854318938,-0.5104121168964963,-1.0319609101647345,CantonS_3,CantonS,True,True,True,True
860,66.58576642335767,727.396897810219,678.8430656934306,1535.0,1.430492564953105,1446.8403284671533,823.7162408759124,293.5118613138686,-0.7327624319941193,-0.7913500709015517,1.0926642098105859,CantonS_3,CantonS,True,True,False,True
870,65.78901734104046,337.7080924855491,669.0578034682081,688.0,1.9017072121245708,1365.5520231213873,1065.6763005780347,647.8381502890173,-0.6730496005316869,0.7074839200149399,-3.4196053495746632,CantonS_3,CantonS,True,True,True,True
876,67.14182692307692,638.5897435897435,713.0496794871794,1988.0,1.9468515419673238,1484.0616987179487,2261.5272435897436,1010.4911858974359,-0.8634036542993819,-0.447948009411707,-1.3924333120360437,CantonS_3,CantonS,True,True,True,True
877,67.04422253922966,669.5435092724679,701.0570613409415,1339.0,1.7556031085593542,1506.1569186875893,1150.2667617689015,300.17261055634805,-0.8176151380587454,-0.5676399819625575,-0.42601472228112414,CantonS_3,CantonS,True,True,False,True
894,70.00768737988469,372.08712363869313,716.2895579756566,2228.0,1.654266231215829,1479.6630365150545,973.8007687379885,530.1588725176169,-0.8626497473070792,0.5777280069058308,-1.671733705532752,CantonS_3,CantonS,True,True,True,True
941,70.00402819738167,336.6042296072508,679.932527693857,1483.0,1.7198264309321394,1539.6324269889224,1588.0785498489427,388.4058408862034,-0.7169928270050917,0.7124590207518169,0.12078381394837834,CantonS_3,CantonS,True,True,False,True
961,72.53104671791839,338.3110585452395,700.0958013010053,2209.0,1.5798191665064807,1525.191011235955,1004.4748669426375,602.7149615612063,-0.7974126589303298,0.7070005892557203,1.4483448273680608,CantonS_3,CantonS,True,True,True,True
964,71.58404337722696,359.95429899302866,699.9612703330752,1854.0,1.603490233485598,1572.2563903950427,1540.71649883811,435.29666924864443,-0.7978124464419073,0.6236770646913748,0.7503659020869975,CantonS_3,CantonS,True,True,False,True
969,69.88129496402878,650.5737410071943,712.5197841726618,762.0,1.610585049140335,1489.31654676259,1509.5341726618706,496.0269784172662,-0.862600584312083,-0.49395848662840436,1.5062141794740356,CantonS_3,CantonS,True,True,False,True
299,71.31304347826087,758.1108695652174,657.3673913043478,1236.0,1.560526914498468,529.1989130434782,1448.7695652173913,243.925,-0.5872780761575371,-0.8284083160294196,-20.83570880964411,CantonS_4,CantonS,True,True,False,False
326,74.11314475873544,310.40599001663895,692.4808652246256,849.0,1.5295670687767047,823.53078202995,1120.079866888519,1365.6156405990016,-0.6125181766114987,0.7203507791600925,-21.908204038307588,CantonS_4,CantonS,True,True,True,False
328,76.16849451645065,326.185443668993,723.099700897308,1406.0,1.3824585007025605,954.0309072781655,898.8614157527418,1325.4107676969093,-0.7247165243176708,0.6726688651673949,-21.149332737777144,CantonS_4,CantonS,True,True,True,False
337,73.9133409350057,731.2155074116306,705.709236031927,1095.0,1.6871941607048622,976.9749144811858,891.1356898517674,1483.7662485746864,-0.7528064767465255,-0.7253670937679786,-20.54697666416488,CantonS_4,CantonS,True,True,True,False
339,73.70358306188925,744.3192182410423,657.5722041259501,1186.0,1.5269187872192969,572.2725298588491,1137.3811074918567,368.30944625407164,-0.5853161954201256,-0.7808239432606046,-18.527438272089924,CantonS_4,CantonS,True,True,False,False
340,73.70575692963753,751.4509594882729,673.8805970149253,1293.0,1.418346934382378,602.7121535181236,1305.1577825159916,317.63752665245204,-0.6446205555753602,-0.8018690164046891,-19.2212039219581,CantonS_4,CantonS,True,True,False,False
361,76.05012325390304,342.076417419885,724.7510271158586,1697.0,1.7284605341605208,791.0854560394413,804.228430566968,1206.6548890714873,-0.7340731526651005,0.6183188938368511,-21.260371809605417,CantonS_4,CantonS,True,True,True,False
383,78.26896551724138,763.4668965517242,652.1427586206896,2084.0,1.435944860639496,525.7124137931035,1009.5710344827586,212.2551724137931,-0.571075811553825,-0.8477781708507046,-13.624815336755567,CantonS_4,CantonS,True,True,False,False
432,81.45360824742268,340.1055184960582,721.3832625833838,2200.0,1.4983256968801408,881.4572468162522,1455.815039417829,1620.312916919345,-0.7225695409192716,0.6245271875143196,-15.72124691371615,CantonS_4,CantonS,True,True,True,False
461,82.23520485584218,699.3308042488619,706.3839150227618,879.0,1.5962273455227882,1094.1487101669195,1483.8088012139606,1383.8224582701062,-0.7494244367528362,-0.615237966125455,-12.427201986804228,CantonS_4,CantonS,True,True,True,True
462,81.84701912260968,704.4566929133858,691.3228346456693,1126.0,1.6486562852126152,1173.1226096737907,822.3228346456693,1580.9190101237346,-0.6971972115569481,-0.6361299104413258,-12.112303201494989,CantonS_4,CantonS,True,True,True,True
463,82.28295042321645,716.4014510278114,686.6142684401451,1048.0,1.620909190129911,1009.8295042321645,823.6360338573156,1063.764207980653,-0.6832553708761798,-0.6782473381749934,-11.404172981154005,CantonS_4,CantonS,True,True,True,True
466,82.81687242798354,260.78395061728395,709.6378600823045,962.0,1.8726682889231843,712.4156378600823,1279.1748971193415,697.2818930041152,-0.6635902721461436,0.8950895465137291,-14.23805844456075,CantonS_4,CantonS,True,True,True,False
479,82.62169680111266,756.1321279554937,663.8762169680111,876.0,1.3195764745308889,553.1668984700974,835.4881780250348,206.5855354659249,-0.6116612950400784,-0.8198893966328311,-9.841079365336448,CantonS_4,CantonS,True,True,False,False
485,84.15477497255763,280.63885839736554,686.3413830954994,1431.0,1.595028471605266,758.6322722283205,956.4072447859495,997.8485181119648,-0.5857613599564004,0.8217732484204578,-11.753532667705045,CantonS_4,CantonS,True,True,True,False
487,83.43521897810218,309.6094890510949,721.3074817518249,1501.0,1.8329950435100653,675.7636861313869,1268.978102189781,1291.9397810218977,-0.7158383516507902,0.7295416751337492,-13.894427521546696,CantonS_4,CantonS,True,True,True,False
498,86.23270440251572,742.1949685534591,696.7410901467505,1501.0,1.532818984109131,998.1823899371069,988.4245283018868,568.6582809224319,-0.7254518246425616,-0.7647525098455519,-7.781194582381076,CantonS_4,CantonS,True,True,True,False
504,83.78486055776892,295.1115537848606,679.7948207171315,758.0,1.8163797627677494,1040.101593625498,1223.581673306773,613.4681274900398,-0.5657487860577821,0.7705369160688258,-11.754929011245139,CantonS_4,CantonS,True,True,True,True
523,84.68039538714991,712.4052718286656,696.9851729818781,882.0,1.5134135447882051,1151.2125205930806,1227.3986820428336,1113.4184514003296,-0.7194513594168437,-0.6621972015353184,-9.495431408095108,CantonS_4,CantonS,True,True,True,True
525,84.30499075785582,767.3068391866913,671.3512014787431,749.0,1.4441885904892018,490.50092421441775,1185.569316081331,209.27726432532347,-0.6408659763072677,-0.8567039087319805,-8.438004677811897,CantonS_4,CantonS,True,True,False,False
530,86.15265700483091,260.61545893719807,714.4647342995169,1371.0,1.4354911016487972,761.104347826087,1816.9149758454107,607.1613526570048,-0.6811633138281032,0.8967978817546424,-11.12333598897272,CantonS_4,CantonS,True,True,True,False
531,85.7825370675453,270.8500823723229,698.4843492586491,896.0,1.6988413006228913,968.5321252059308,1039.7462932454696,527.9538714991763,-0.6268204301741371,0.8581230543919708,-10.722939477170357,CantonS_4,CantonS,True,True,True,False
557,84.93767441860466,724.5451162790698,695.8427906976744,1406.0,1.9030546428333452,1033.5106976744187,1416.0558139534883,1154.0632558139534,-0.7181462378241035,-0.704224719206815,-9.124939794278227,CantonS_4,CantonS,True,True,True,True
561,86.05300713557594,764.9459734964322,655.4322120285423,1431.0,1.9615209117909032,525.2201834862385,855.0214067278288,210.22222222222223,-0.5842763688743546,-0.8519501768547357,-5.988895633142029,CantonS_4,CantonS,True,True,False,False
567,89.54068241469817,273.65551181102364,712.3700787401575,2024.0,1.3589561777959402,750.7696850393701,1030.043963254593,726.2335958005249,-0.6771824862426252,0.8515524297519275,-7.577918935842327,CantonS_4,CantonS,True,True,True,False
569,86.89,307.605,755.02125,1045.0,1.4055757615321043,662.3075,912.51625,1482.22625,-0.8352600173241083,0.7437808137265858,-11.967629197440438,CantonS_4,CantonS,True,True,True,False
570,86.96525096525096,315.3166023166023,740.9826254826255,895.0,1.6183342851581555,615.9305019305019,880.7181467181467,758.7451737451737,-0.7872992581865098,0.7142204223882553,-11.222447640949895,CantonS_4,CantonS,True,True,True,False
579,87.96911898274296,674.9409627611262,725.7484105358765,1461.0,1.8718488006919656,1012.8465031789283,829.9364214350591,1540.9636693914624,-0.8134466878733295,-0.5269628693110371,-7.693766269530819,CantonS_4,CantonS,True,True,True,True
581,87.03820033955857,730.43039049236,658.5152801358234,1451.0,1.4818361382314693,771.9796264855688,905.2470288624788,1045.7546689303904,-0.587674580268997,-0.7324475625645479,-5.319932575612,CantonS_4,CantonS,True,True,True,False
592,87.08616780045351,313.7857142857143,704.7131519274376,1107.0,1.691457259518603,1008.3707482993198,1205.0861678004535,700.6995464852607,-0.6586116818232208,0.7116995810111002,-9.48052345395049,CantonS_4,CantonS,True,True,True,True
594,88.82313495389774,329.6680637049455,762.1072925398156,1679.0,1.5374049923290383,743.5993294216262,1107.64794635373,1091.1173512154232,-0.86554693694976,0.669408505361962,-10.241741438200478,CantonS_4,CantonS,True,True,True,False
608,87.33894500561168,739.1806958473625,650.3961840628507,1116.0,1.5590045201273655,625.5645342312009,1008.1739618406285,456.5533108866442,-0.5609308956115335,-0.7643052854784147,-4.610032392139814,CantonS_4,CantonS,True,True,False,False
611,88.75466143277723,757.2414131501472,661.6172718351324,1424.0,1.7943741678457175,581.1315014720315,1469.1148184494602,222.52796859666338,-0.6048817093908723,-0.8240258450467388,-3.60724739070006,CantonS_4,CantonS,True,True,False,False
617,91.75510204081633,314.7125850340136,727.6649659863946,1841.0,1.4648585575798827,683.6301020408164,858.1649659863946,819.2202380952381,-0.7407873084548815,0.7135686071216844,-5.84245007727219,CantonS_4,CantonS,True,True,True,False
618,89.10123966942149,324.5557851239669,731.7334710743802,895.0,1.6419831244968168,721.3553719008264,1028.7830578512396,613.6632231404959,-0.7569545817868768,0.6804871114808377,-8.625921620364103,CantonS_4,CantonS,True,True,True,False
628,88.96778042959427,717.0918854415274,729.1133651551313,1054.0,1.4185833297747454,1082.4844868735083,834.8699284009547,1698.4164677804297,-0.8348795444736968,-0.6713088721772977,-6.631402272310922,CantonS_4,CantonS,True,True,True,True
629,89.60601387818042,717.2189668465691,687.7625289128758,1785.0,1.5095626695419677,1009.3662297609869,1454.7771781033152,870.8319198149576,-0.6886579023313208,-0.6806147562976439,-4.135980670880251,CantonS_4,CantonS,True,True,True,True
630,89.6316371681416,742.3838495575221,707.5619469026549,1151.0,1.5613137611675165,967.3440265486726,1045.408185840708,1288.6570796460178,-0.7643284167614995,-0.7629845925285133,-4.870766086579309,CantonS_4,CantonS,True,True,True,False
636,89.51529636711281,774.9177820267687,666.0114722753347,1349.0,1.4335295837530002,501.93499043977056,1081.715105162524,213.55736137667304,-0.6244816107812028,-0.8839082744424787,-2.9542265410212067,CantonS_4,CantonS,True,True,False,False
640,92.88133333333333,264.136,701.28,2013.0,1.3821468772176204,1128.6826666666666,1537.0273333333334,285.66333333333336,-0.636344570630546,0.8820295833427482,-3.7913434154462706,CantonS_4,CantonS,True,True,False,True
641,89.24905183312264,323.18710493046774,750.2566371681415,1337.0,1.8052157228503465,678.3691529709229,1174.3982300884957,1079.4601769911505,-0.8222318291150168,0.6891829970276215,-9.317200339253162,CantonS_4,CantonS,True,True,True,False
690,91.15106951871658,728.3355614973262,733.4826203208556,1023.0,1.7317441903252064,1026.2232620320856,1584.302139037433,878.6724598930481,-0.8531866047730444,-0.709014517376992,-4.589002794046792,CantonS_4,CantonS,True,True,True,True
697,93.03741865509761,314.4116052060738,764.1133405639913,3018.0,1.758142271641941,700.1654013015184,896.3698481561822,766.704989154013,-0.869922714022651,0.7224720602101316,-6.19999115192401,CantonS_4,CantonS,True,True,True,False
713,92.27336683417086,688.748743718593,722.0231155778895,1286.0,1.5149882098441658,771.0693467336683,939.4080402010051,1466.2582914572865,-0.8040099603159696,-0.5751764639555397,-3.155894951763152,CantonS_4,CantonS,True,True,True,False
714,91.889662027833,717.0387673956262,710.5944333996024,1401.0,1.8351626117184547,918.8489065606362,1192.2166998011928,930.3717693836978,-0.7697863236040509,-0.6750257587436512,-2.881038865376553,CantonS_4,CantonS,True,True,True,False
730,94.23546511627907,272.1589147286822,730.0717054263566,1426.0,1.729228506324684,1016.7984496124031,1223.6172480620155,1080.3265503875969,-0.7402420206781308,0.8606362691512188,-3.6906324004347866,CantonS_4,CantonS,True,True,True,True
734,92.87775551102204,322.94188376753505,743.3086172344689,746.0,1.6833772262985958,703.1062124248497,1972.438877755511,778.7815631262525,-0.7981598717619754,0.6886331566093034,-5.381405410261202,CantonS_4,CantonS,True,True,True,False
767,93.68355995055624,290.831891223733,714.9592088998764,1132.0,1.8968221840482962,1068.6501854140915,1329.5797280593324,990.849196538937,-0.6908170407305727,0.7930955859287302,-3.4676022142091654,CantonS_4,CantonS,True,True,True,True
779,93.684,717.51,678.786,613.0,1.4029498591967509,886.818,1249.932,913.494,-0.6575966872965711,-0.6834341846615108,0.3424899852733887,CantonS_4,CantonS,True,True,True,False
781,94.80061983471074,722.5919421487604,696.1198347107438,1345.0,1.4098604385209206,1012.396694214876,881.9390495867768,830.0712809917355,-0.7202509450954435,-0.697172433384925,0.7054784708407738,CantonS_4,CantonS,True,True,True,True
783,93.17694805194805,750.512987012987,669.6087662337662,815.0,1.766636225240777,644.7792207792207,954.150974025974,236.42207792207793,-0.6323691828487652,-0.7990264963112585,0.4171406741608905,CantonS_4,CantonS,True,True,False,False
785,93.95327102803738,743.9864061172473,658.0985556499576,1634.0,1.7877687644564797,664.4613423959219,1794.4231096006797,278.0390824129142,-0.5903042130385535,-0.7790122327460036,1.6762056531512854,CantonS_4,CantonS,True,True,False,False
786,94.70767494356659,758.5259593679458,654.2279909706547,1134.0,1.6914830854231946,830.5417607223476,1284.048532731377,251.41083521444696,-0.5799551256646635,-0.8298729646038892,2.678133648806636,CantonS_4,CantonS,True,True,False,False
791,96.15245901639344,271.25,689.5704918032787,1741.0,1.5402113354071354,1178.6983606557378,1271.6680327868853,303.09918032786885,-0.5969992288936277,0.8551140948672764,0.03877807541223888,CantonS_4,CantonS,True,True,False,True
803,93.56637168141593,767.3783185840708,663.1526548672566,787.0,1.3842791066053033,577.8230088495575,1471.6969026548672,234.3296460176991,-0.6133283285422104,-0.858458841787874,1.1824963531375658,CantonS_4,CantonS,True,True,False,False
804,95.92250922509226,767.8905289052891,671.7146371463715,1268.0,1.5600660297886948,631.6986469864698,2095.659286592866,281.79581795817955,-0.644117311572864,-0.8583178070135837,3.154304167857589,CantonS_4,CantonS,True,True,False,False
805,96.76066597294485,772.4516129032259,656.7034339229969,1284.0,1.428115339841479,549.7887617065556,1169.182101977107,242.48491155046827,-0.5921348571476777,-0.877221314895875,4.689159359026249,CantonS_4,CantonS,True,True,False,False
807,95.65426695842451,258.2396061269147,716.398249452954,1183.0,1.4214708953898072,1055.183807439825,1166.0328227571115,334.06345733041576,-0.6889796758706512,0.9056512480163211,-1.7304454210890299,CantonS_4,CantonS,True,True,False,True
814,96.22796352583586,736.7142857142857,699.726443768997,1825.0,1.8746302450485668,1014.0965045592706,800.4756838905776,688.693009118541,-0.7363790122364317,-0.744971859894147,2.04169958297517,CantonS_4,CantonS,True,True,True,True
822,96.23953974895397,260.6244769874477,682.4592050209205,1209.0,1.7991481436552617,977.2228033472803,1845.1349372384936,282.67782426778246,-0.5694834759286046,0.8901646319248678,0.390745982135428,CantonS_4,CantonS,True,True,False,False
828,97.25762711864407,311.4271186440678,729.7254237288136,977.0,1.6479868130498792,770.5135593220339,1123.4389830508474,1149.657627118644,-0.7482190582755123,0.725471216381308,-0.4549159031715959,CantonS_4,CantonS,True,True,True,False
829,96.37544696066746,341.86293206197854,760.5709177592372,1114.0,1.7494116833001443,965.5911799761622,1519.6769964243147,1124.7163289630512,-0.8640120873314224,0.6273061205595586,-2.5656968423919153,CantonS_4,CantonS,True,True,True,False
843,96.77312390924956,726.5541012216405,674.2905759162304,1401.0,1.524369125354146,1030.5191972076789,1460.7940663176266,779.3062827225131,-0.64418385537955,-0.7154484110434196,3.6766736338384476,CantonS_4,CantonS,True,True,True,True
872,98.24234354194408,738.2649800266312,660.832223701731,1014.0,1.4763506963333117,831.6964047936085,1518.4966711051932,342.7470039946738,-0.5993856591692837,-0.7586127753767042,5.808817317963545,CantonS_4,CantonS,True,True,False,False
892,97.44237288135594,328.6033898305085,750.477966101695,905.0,1.9693302603466232,1011.1474576271187,885.9915254237288,645.6271186440678,-0.8255130280246352,0.6708097857477519,-1.1144586081852026,CantonS_4,CantonS,True,True,True,True
897,99.9879120879121,691.1923076923077,738.889010989011,1525.0,1.5398268404311186,613.567032967033,1202.7142857142858,480.8978021978022,-0.8654641857641966,-0.5797529925606202,3.80577990144981,CantonS_4,CantonS,True,True,False,False
898,98.31807228915663,696.1036144578313,729.7204819277108,606.0,1.7474308108274934,822.089156626506,1101.1084337349398,877.2578313253013,-0.8338419820153211,-0.5986750314726517,2.574583778367426,CantonS_4,CantonS,True,True,True,False
